LEAR_ID	AGENCY_NAME	ADDRESS1	CITY	AGENCY_STATE	ZIP	COUNTY	FIPS	ORI9	SAMPTYPE	STRATA	Q_8	Q_8_IMPUTED	Q_10A	Q_10A_IMPUTED	Q_10B	Q_10C	Q_10D	Q_10D_OTHER	Q10D_UPCODE	Q_10E	Q_10F	Q_10G	Q_10H	ANY_TYPE	ANY_Q10_OTHER	Q_11_M	Q_11_Y	Q_12	Q_12_ESTACT	Q_13	Q14M1	Q14M2	Q14M3	Q14M4	Q14M5	Q14M6	Q14M7	Q14M8	Q14M9	Q14M10	Q14M11	Q14M12	Q14M13	Q_14_OTHER	Q14_UPCODE	Q14M14	Q_15	Q_15_NUMBER	Q16M1	Q16M2	Q16M3	Q16M4	Q16M5	Q16M6	Q16M7	Q16M8	Q16M9	Q16M10	Q16M11	Q16M12	Q16M13	Q16M14	Q16M15	Q16M16	Q_16_OTHER	Q16_UPCODE	Q16M17	Q_17	Q_17_OTHER	Q17_UPCODE	Q_18	Q_19	Q_20	Q_21	Q22M1	Q22M2	Q22M3	Q22M4	Q22M5	Q22M6	Q22M7	Q22M8	Q22M9	Q22M10	Q22M11	Q_22_OTHER	Q22_UPCODE	Q22_ANY	Q22M12	Q_23	Q_24	Q_24_OTHER	Q24_UPCODE	Q25M1	Q25M2	Q25M3	Q25M4	Q25M5	Q25M6	Q25M7	Q_25_OTHER	Q25_UPCODE	Q25M8	Q_26A	Q_26B	Q_26C	Q_26D	Q_26E	Q_26F	Q_27	Q_28	Q_29	Q_30	Q_31	Q_32	Q_33	Q_34	Q_35	Q_36	Q_37	Q_38	Q_39	Q_40	Q_41	Q_42	Q_43	Q_44	Q_45	Q_46	Q_47	Q_48	Q_49	Q_50	Q_50_OTHER	Q50_UPCODE	Q51M1	Q51M2	Q51M3	Q51M4	Q51M5	Q51M6	Q_51_NUMBER	Q51M7	Q51M8	Q51M9	Q51M10	Q51M11	Q51M12	Q_51_OTHER	Q51_UPCODE	Q51M13	Q_52A	Q_52B	Q_52C	Q_52D	Q_52E	Q_52F	Q_52G	Q_52H	Q_53	Q54M1	Q54M2	Q54M3	Q54M4	Q54M5	Q54M6	Q54M7	Q54M8	Q54M9	Q54M10	Q54M11	Q54M12	Q_54_OTHER	Q54_UPCODE	Q54M13	Q54M14	Q_55	Q_56	Q_57	Q58M1	Q58M2	Q58M3	Q58M4	Q58M5	Q58M6	Q58M7	Q_58_OTHER	Q58_UPCODE	Q58M8	Q59M1	Q59M2	Q59M3	Q59M4	Q59M5	Q59M6	Q59M7	Q59M8	Q59M9	Q59M10	Q59M11	Q59M12	Q_59_OTHER	Q59_UPCODE	Q59_NONE	Q59_TOO_SOON	Q59M13	Q_60	Q_60_OTHER	Q60_UPCODE	Q61M1	Q61M2	Q61M3	Q61M4	Q61M5	Q61M6	Q61M7	Q61M8	Q61M9	Q61M10	Q61M11	Q61M12	Q61M13	Q61M14	Q_61_OTHER	Q61_UPCODE	Q61_INPROCESS	Q61M15	Q62M1	Q62M2	Q62M3	Q62M4	Q62M5	Q62M6	Q62M7	Q62M8	Q62M9	Q62M10	Q62M11	Q_62_OTHER	Q62_UPCODE	Q62_INPROCESS	Q62_NONE	Q62M12	Q_63	Q_64	Q_65	Q_66	Q_67	Q_68	Q_69	Q_70	Q_71	Q_72A	Q_72B	Q_72C	Q_72D	Q_72E	Q_72F	FINALWEIGHT
639374	ULLIN POLICE DEPARTMENT	171 RAILROAD STREET	ULLIN	IL	62992	 	 	IL0770400	3	106	4	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	0	1	1	1	1	1	1	0	1	0	0	 	-88	-88	0	0	0	1	1	0	0	1	1	0	0	0	 	-88	-88	-88	0	4	-8	3	77	2	1	0	0	0	0	0	0	0	0	0	5.2860411899313
639386	VANDALIA POLICE DEPARTMENT	221 S 5TH ST	VANDALIA	IL	62471	FAYETTE	17051	IL0260400	3	104	12	0	1	0	1	1	2	 	-88	-88	-88	-88	-88	1	0	8	2014	12	2	4	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	1	6	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	 	-88	0	7	 	-88	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	 	-88	-88	0	1	3	 	1	1	1	1	1	1	1	0	 	-88	0	1	2	2	1	2	2	1	1	4	1	4	1	4	-88	-8	-88	-8	1	4	1	4	1	4	1	4	1	4	-88	-8	2	 	-88	1	1	1	1	0	1	12	0	0	0	1	0	0	 	-88	0	2	2	4	4	3	3	3	2	2	1	1	0	0	0	1	1	1	1	0	0	0	 	-88	0	0	1	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	0	1	1	1	0	0	0	0	0	0	0	0	 	-88	-88	-88	0	2	 	-88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	2	0	0	0	0	0	0	0	0	4.6184971098267
639387	VENICE POLICE DEPARTMENT	329 BROADWAY	VENICE	IL	62090	MADISON	17119	IL0601500	3	104	7	0	2	0	2	2	2	 	-88	-88	-88	-88	-88	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	1	1	1	0	0	0	0	 	-88	-88	0	0	0	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	77	-8	2	1	2	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	4.6184971098267
639392	VIENNA POLICE DEPARTMENT	205 N. 4TH STREET	VIENNA	IL	62995	JOHNSON	17087	IL0440100	3	105	4	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	1	1	0	0	0	1	0	 	-88	-88	0	1	0	1	0	1	1	0	1	0	0	0	 	-88	-88	-88	0	2	4	2	2	2	1	0	0	0	0	0	0	0	0	0	5.1346153846154
639395	VILLAGE OF LAKEWOOD POLICE DEPARTMENT	2500 LAKE AVE	VILLAGE OF LAKEWOOD	IL	60014	MCHENRY	17111	IL0561700	3	105	8	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	1	1	1	1	0	0	0	1	0	 	-88	-88	0	0	0	0	0	0	0	0	0	0	0	0	 	-88	-88	-88	1	3	-8	2	77	2	1	1	0	0	0	0	0	0	0	0	5.1346153846154
639406	WARREN POLICE DEPARTMENT	516 ANSON ST	WARREN	IL	61087	JO DAVIES	17085	IL0430600	3	105	3	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	1	1	1	0	0	0	0	0	0	 	-88	-88	0	1	1	1	0	0	0	0	0	0	0	0	 	-88	-88	-88	0	4	-8	1	1	2	1	0	0	0	0	0	0	0	0	0	5.1346153846154
639408	WARRENVILLE POLICE DEPARTMENT	3S245 WARREN AVE	WARRENVILLE	IL	60555	DUPAGE	17043	IL0222500	3	104	32	0	2	0	1	1	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	1	1	0	0	1	1	0	 	-88	-88	0	0	0	1	1	0	0	0	0	0	1	0	 	1	0	0	0	4	-8	4	77	2	1	1	1	1	0	1	0	0	0	0	4.6184971098267
639409	WARSAW POLICE DEPARTMENT	210 N 4TH ST	WARSAW	IL	62379	HANCOCK	17067	IL0340900	3	106	4	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	1	1	0	0	1	0	0	 	-88	-88	0	0	0	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	4	-8	3	77	3	1	0	0	0	0	0	0	0	0	0	5.2860411899313
639416	WATSEKA POLICE DEPARTMENT	201 BREANNA DR	WATSEKA	IL	60970	IROQUOIS	17075	IL0380100	3	104	9	0	2	0	2	2	2	 	-88	-88	-88	-88	-88	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	0	0	0	1	1	1	0	0	0	0	 	-88	-88	0	0	0	0	0	0	0	0	0	0	0	0	 	-88	-88	-88	1	4	-8	77	4	2	1	0	0	0	0	0	0	0	0	0	4.6184971098267
639419	WAUKEGAN POLICE DEPARTMENT	420 ROBERT V SABONJIAN PL	WAUKEGAN	IL	60085	 	 	IL0492100	3	101	155	0	1	0	1	1	-9	 	-9	-9	-9	-9	-9	1	-9	8	2015	30	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	 	1	0	1	125	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	 	-88	0	6	 	-88	2	1	1	1	1	1	1	1	0	0	1	1	1	1	0	 	-88	-88	0	1	3	 	1	1	1	1	1	1	1	0	 	-88	0	1	1	1	1	2	2	1	1	4	1	4	1	4	1	4	1	4	1	4	1	4	1	4	1	4	1	4	2	-8	2	 	-88	1	0	1	0	1	1	5 hours	1	1	1	0	0	0	 	-88	0	3	4	4	6	2	1	1	6	1	1	1	1	0	0	1	1	0	0	0	0	0	 	-88	0	0	6	-8	-8	-8	-8	-8	-8	-8	-8	-8	 	-8	-8	0	0	1	0	0	0	0	1	0	0	1	0	 	-88	-88	-88	0	11	 	-88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	46	3	3	0	0	2	1	0	0	1.0868824531516
639437	WHEELING POLICE DEPARTMENT	1 COMMUNITY BLVD	WHEELING	IL	60090	COOK	17031	IL0169B00	3	102	62	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	1	1	0	1	1	1	1	1	0	0	 	-88	-88	0	1	0	1	0	1	1	0	1	0	0	0	 	-88	-88	-88	0	4	-8	3	3	3	1	4	0	0	0	0	0	0	0	0	4.485549132948
639444	WILLIAMSON COUNTY SHERIFF'S OFFICE	404 N. VAN BUREN ST.	MARION	IL	62959	 	 	IL1000000	1	203	30	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	1	1	0	0	0	0	0	 	-88	-88	0	0	0	0	1	0	0	0	0	0	0	1	LEGISTLATION	2	0	0	0	3	-8	2	1	2	1	0	0	0	0	0	0	0	0	0	3.9194630872483
639449	WILMETTE POLICE DEPARTMENT	710 RIDGE RD	WILMETTE	IL	60091	COOK	17031	IL0162C00	3	103	45	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	1	1	0	0	0	0	0	 	-88	-88	0	1	0	0	0	0	0	0	0	0	0	0	 	-88	-88	-88	0	3	-8	2	4	3	1	0	0	0	0	0	0	0	0	0	4.3705722070844
639455	WINNEBAGO COUNTY SHERIFF'S OFFICE	650 W STATE ST	ROCKFORD	IL	61102	WINNEBAGO	17201	IL1010000	1	201	107	0	2	0	1	2	1	Hostage negotiation phone	2	2	2	2	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	1	1	1	1	1	1	1	1	1	1	1	1	IL state law is very narrow minded and not feasible for the upkeep, fairness to the police, and lacks discretion to be used by officers and agencies. IL state law is absolutely ridiculous for the implementation to the use of body cameras	2	0	0	0	0	1	1	1	1	1	1	0	0	1	IL State Law is not feasible	2	0	0	0	4	-8	4	77	2	1	2	0	0	0	0	0	0	0	0	1.2013422818792
639461	WOOD DALE POLICE DEPARTMENT	404 N WOOD DALE RD	WOOD DALE	IL	60191	DUPAGE	17043	IL0222300	3	103	35	0	2	0	1	2	2	 	1	1	2	2	2	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Waiting on County Prosecutor to select a vendor for media upload and storage.	2	0	0	0	0	0	1	1	1	0	0	0	0	0	 	-88	-88	-88	0	2	5	2	2	3	1	2	0	0	0	0	0	0	0	0	4.3705722070844
639462	WOODFORD COUNTY SHERIFF'S OFFICE	111 E COURT ST	EUREKA	IL	61530	WOODFORD	17203	IL1020000	1	203	20	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	1	1	1	1	0	0	0	1	0	 	-88	-88	0	1	0	1	1	0	0	0	1	0	0	0	 	-88	-88	-88	0	3	-8	3	2	2	2	-8	-8	-8	-8	-8	-8	-8	-8	-8	3.9194630872483
639469	WORDEN POLICE DEPARTMENT	115 W WALL ST	WORDEN	IL	62097	MADISON	17119	IL0602600	3	106	1	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	1	1	1	1	0	0	1	0	 	-88	-88	0	1	0	0	0	0	0	0	0	0	0	0	 	-88	-88	-88	0	4	-8	2	2	2	1	0	0	0	0	0	0	0	0	0	5.2860411899313
639478	ZION POLICE DEPARTMENT	2101 SALEM BLVD	ZION	IL	60099	LAKE	17097	IL0492300	3	103	47	0	2	0	1	2	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	1	1	1	0	0	0	0	1	Glut of new technology on market.  Waiting for proven providers to emerge.	2	0	0	1	0	1	1	0	0	0	0	0	0	0	 	-88	-88	-88	0	2	4	2	1	2	1	7	2	5	2	3	0	0	0	0	4.3705722070844
639485	ALEXANDRIA POLICE DEPARTMENT	201 E WASHINGTON ST	ALEXANDRIA	IN	46001	MADISON	18095	IN0480100	3	104	13	0	2	0	2	1	2	 	-88	-88	-88	-88	-88	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	1	1	0	1	1	1	1	1	1	0	0	 	-88	-88	0	1	0	1	1	1	1	0	1	0	0	0	 	-88	-88	-88	0	3	-8	2	1	3	1	4	1	1	0	1	0	0	0	0	4.6184971098267
639486	ALLEN COUNTY SHERIFF'S DEPARTMENT	715 S CALHOUN ST	FORT WAYNE	IN	46802	ALLEN	18003	IN0020000	1	201	126	0	2	0	1	1	2	 	1	2	2	2	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	1	1	1	1	0	0	0	0	 	-88	-88	0	0	0	0	1	1	0	0	0	0	0	1	video support requirements required by recent state laws	2	0	0	0	3	-8	2	2	3	1	2	2	2	0	0	0	1	1	0	1.2013422818792
